Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron
2016-06-27,Meal 3,501.1,20.7,2.5,1.8,5.9,0.0,9.0,157.7,45.1,61.8,4.5,1.6,15.4,0.0,3.0,13.5,17.4
2016-06-27,Meal 4,45.4,3.9,2.4,0.0,0.0,0.0,0.2,1.9,57.2,0.6,0.9,0.2,1.1,0.0,0.0,0.0,0.0
2016-06-28,Meal 1,917.8,57.0,8.2,19.3,14.6,0.0,495.0,211.3,362.8,55.2,2.4,11.0,51.9,12.0,0.0,8.4,17.2
2016-06-28,Meal 2,576.0,30.4,13.2,0.8,5.9,0.0,2.5,440.1,821.4,34.8,7.5,4.4,35.1,0.0,0.0,12.8,5.0
2016-06-28,Meal 3,988.8,54.2,4.6,4.8,33.6,0.0,0.0,110.8,339.0,84.0,2.4,2.8,47.0,0.0,3.4,3.6,9.8
2016-06-29,Meal 1,604.7,31.9,2.0,2.2,15.3,0.0,0.0,55.3,169.5,51.6,1.2,11.0,30.3,0.0,1.7,1.8,4.9
2016-06-29,Meal 2,633.7,25.9,7.1,1.6,3.7,0.0,39.0,218.5,367.0,77.3,6.4,12.2,24.1,5.5,16.0,44.3,17.4
2016-06-29,Meal 3,426.5,24.1,5.0,2.0,12.5,0.0,165.0,59.3,51.1,6.8,1.5,3.8,46.5,27.1,30.0,3.5,6.9
2016-06-29,Meal 4,734.4,40.6,9.6,3.6,13.3,0.0,487.1,561.3,697.0,63.9,5.2,14.0,29.2,13.2,15.7,15.6,15.7
2016-07-01,Meal 2,870.2,25.5,0.0,0.0,0.0,0.0,0.0,6.9,0.0,90.1,1.5,3.8,37.6,23.1,30.0,1.5,2.3
2016-07-01,Meal 3,907.6,31.8,11.0,2.7,9.0,0.0,548.3,452.7,741.3,90.3,11.2,21.5,62.6,26.4,24.0,26.0,35.1
2016-07-01,Meal 4,184.0,11.0,6.0,0.0,0.0,0.0,0.0,100.0,0.0,18.0,0.0,16.0,2.7,0.0,0.0,0.0,0.0
2016-07-02,Meal 1,855.0,44.8,6.8,2.5,16.9,0.0,0.2,2.8,262.0,53.6,3.1,11.7,61.3,0.0,2.7,2.9,7.3
2016-07-02,Meal 2,1995.8,70.2,1.8,2.2,14.0,0.0,0.0,0.8,0.0,196.0,2.0,0.2,76.4,0.0,0.0,0.0,0.2
2016-07-02,Meal 3,1344.2,63.4,20.0,5.4,9.2,0.0,1152.0,748.2,426.0,110.0,8.0,2.8,81.2,32.4,6.0,85.2,57.0
2016-07-02,Meal 4,259.4,2.8,1.2,0.0,0.0,0.0,0.0,430.6,953.0,5.8,4.6,3.8,50.4,0.0,0.0,25.6,9.4
2016-07-03,Meal 1,770.4,49.1,7.1,4.0,23.0,0.0,330.1,105.5,314.1,51.7,2.5,11.6,33.3,8.0,2.6,6.8,15.3
2016-07-03,Meal 2,572.6,28.3,7.4,0.0,0.0,0.0,14.9,1037.8,0.0,61.3,5.2,11.5,18.6,41.9,42.9,17.1,18.2
2016-07-03,Meal 3,681.2,13.6,0.6,1.9,1.7,0.0,9.0,372.8,691.7,95.4,6.0,2.1,39.2,0.0,3.0,26.3,7.7
2016-07-03,Meal 4,868.5,55.0,10.0,0.0,0.0,0.0,0.0,210.7,306.0,83.9,17.4,60.3,17.8,34.2,59.6,20.1,6.7
2016-07-04,Meal 1,129.7,1.4,0.6,0.0,0.0,0.0,0.0,215.3,476.5,2.9,2.3,1.9,25.2,0.0,0.0,12.8,4.7
2016-07-04,Meal 2,703.0,28.7,2.1,4.4,11.8,0.0,9.0,373.2,769.2,70.3,7.3,2.8,39.3,0.0,3.0,30.7,11.6
2016-07-04,Meal 3,129.7,1.4,0.6,0.0,0.0,0.0,0.0,215.3,476.5,2.9,2.3,1.9,25.2,0.0,0.0,12.8,4.7
2016-07-04,Meal 4,71.2,0.3,0.1,0.1,0.0,0.0,0.0,0.7,286.1,18.3,2.0,9.5,0.7,1.4,11.5,0.7,1.4
2016-07-05,Meal 1,733.8,33.5,8.2,1.1,8.1,0.0,0.0,215.6,476.6,62.5,2.3,17.9,44.5,0.0,0.0,12.8,5.1
2016-07-05,Meal 2,834.4,32.8,5.4,2.0,14.8,0.0,4.3,570.6,218.8,90.3,6.0,10.3,41.9,30.0,9.0,3.0,3.7
2016-07-05,Meal 3,671.6,17.9,4.3,1.0,0.0,0.0,9.2,374.7,578.7,82.6,11.1,21.6,43.5,13.2,25.8,27.5,23.5
2016-07-05,Meal 4,277.8,10.5,0.7,0.0,0.0,0.0,0.0,104.6,223.4,34.1,2.4,25.1,13.0,6.7,23.5,20.9,11.8
2016-07-06,Meal 1,717.0,34.1,4.6,3.1,12.7,0.0,0.1,217.5,646.6,56.6,5.2,12.3,46.6,0.0,0.0,17.2,8.7
2016-07-06,Meal 2,976.8,42.8,12.2,4.0,8.7,0.0,404.4,453.8,748.6,85.9,8.5,15.7,58.7,10.1,2.0,33.2,33.5
2016-07-06,Meal 3,639.3,28.2,3.0,1.6,8.6,0.0,166.0,204.9,318.3,73.3,9.2,5.8,21.1,32.1,95.3,6.5,9.0
2016-07-06,Meal 4,51.0,4.4,2.7,0.0,0.0,0.0,0.2,2.2,64.4,0.7,1.0,0.2,1.2,0.0,0.0,0.0,0.0
2016-07-07,Meal 1,588.9,20.7,1.2,2.1,5.3,0.0,0.0,215.5,596.4,56.0,4.4,12.2,45.7,0.0,0.0,17.2,8.3
2016-07-07,Meal 2,832.8,14.9,6.7,0.1,2.2,0.0,2.3,766.0,116.6,140.0,8.1,10.7,30.0,0.0,0.0,6.0,24.2
2016-07-08,Meal 1,984.7,49.1,20.1,2.9,11.2,0.0,51.4,321.1,596.5,73.1,16.6,15.5,57.8,15.1,10.7,69.1,47.5
2016-07-08,Meal 2,204.0,13.6,5.1,1.7,4.8,0.0,561.0,176.8,173.1,0.0,0.0,0.0,20.4,13.6,0.0,6.8,13.6
2016-07-08,Meal 3,1431.8,30.4,2.6,4.0,10.2,0.0,12.0,689.0,1729.4,200.8,18.0,10.8,80.2,39.8,173.2,51.6,21.8
2016-07-09,Meal 1,666.0,37.2,12.4,3.8,10.1,0.0,561.0,177.0,293.0,47.7,4.8,3.4,36.2,13.6,0.0,11.2,45.8
2016-07-09,Meal 2,676.9,37.7,16.6,2.5,10.2,0.0,618.6,439.2,183.3,40.4,4.6,8.6,42.6,25.9,10.7,66.3,15.5
2016-07-09,Meal 3,883.1,37.5,9.7,4.3,16.1,0.0,415.3,409.2,718.7,71.3,13.1,9.6,62.4,42.2,9.0,44.3,21.3
2016-07-09,Meal 4,62.3,5.3,3.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3,1.3,1.0,0.0,0.0,0.0,13.6
2016-07-10,Meal 1,708.2,36.4,12.1,1.8,5.0,0.0,594.0,187.2,183.2,53.6,2.7,12.3,40.6,14.4,0.0,7.2,43.0
2016-07-10,Meal 2,480.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.1,0.0,0.0,20.5,0.0,0.0,0.0,0.0
2016-07-10,Meal 3,830.7,54.9,18.0,0.0,0.0,0.0,0.0,900.0,0.0,36.0,2.7,9.0,43.9,0.0,0.0,0.0,0.0
2016-07-10,Meal 4,586.0,24.5,4.2,2.0,12.2,0.0,0.0,32.5,672.4,84.5,7.3,50.3,10.7,17.7,365.3,13.3,9.7
2016-07-11,Meal 1,515.4,20.3,3.7,1.2,7.9,0.0,0.2,217.2,649.1,44.5,4.4,3.3,38.8,0.0,1.7,14.6,9.2
2016-07-11,Meal 2,582.9,9.9,1.4,0.5,3.7,0.0,1.8,277.0,711.9,123.5,7.8,81.7,11.9,116.9,236.4,10.5,13.2
2016-07-11,Meal 3,1558.8,76.9,37.8,3.3,32.8,3.8,253.8,473.0,656.0,125.7,18.2,35.6,76.0,1794.5,157.0,22.1,49.0
2016-07-11,Meal 4,418.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,2.4,10.0,0.7,0.0,0.0,0.0,0.0
2016-07-12,Meal 2,162.0,7.8,3.6,0.2,3.6,0.0,0.0,480.0,0.0,12.2,1.0,8.0,10.2,0.0,0.0,0.0,0.0
2016-07-12,Meal 3,1008.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.1,0.0,0.0,43.1,0.0,0.0,0.0,0.0
2016-07-12,Meal 4,129.7,1.4,0.6,0.0,0.0,0.0,0.0,215.3,476.5,2.9,2.3,1.9,25.2,0.0,0.0,12.8,4.7
2016-07-13,Meal 1,739.3,30.2,3.9,0.9,6.0,0.0,0.2,217.4,567.7,69.2,6.0,22.1,45.6,0.0,0.5,13.3,6.2
2016-07-13,Meal 2,1770.3,46.4,17.6,0.4,5.4,0.0,36.0,965.3,476.5,291.3,20.9,21.9,85.6,7.2,0.0,15.2,65.9
2016-07-13,Meal 3,961.2,35.0,5.6,2.0,14.8,0.0,7.4,970.8,517.4,134.0,6.8,10.4,24.6,101.2,25.6,2.8,6.2
2016-07-13,Meal 4,957.0,44.6,7.2,2.0,14.8,0.0,4.0,538.8,204.2,93.8,5.6,13.4,42.8,0.0,0.0,0.0,0.8
2016-07-14,Meal 1,609.5,23.3,0.6,0.0,0.0,0.0,0.0,215.3,476.5,55.1,2.3,11.5,44.1,0.0,0.0,12.8,4.7
2016-07-14,Meal 2,607.1,28.5,12.0,0.0,0.0,0.0,87.4,1016.9,940.0,42.8,18.0,2.0,40.0,3.9,0.0,40.5,23.6
2016-07-14,Meal 3,744.1,31.9,17.4,0.9,6.3,0.0,64.5,269.8,7.2,57.7,9.1,17.8,58.4,906.0,78.5,10.2,9.5
2016-07-15,Meal 1,128.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,9.6,6.8,0.0,0.0,0.0,0.0
2016-07-15,Meal 3,653.6,26.8,6.7,2.1,12.1,0.0,4.8,184.4,24.2,78.4,5.1,1.7,21.5,0.0,1.6,29.2,18.4
2016-07-15,Meal 4,235.1,5.8,3.2,0.0,0.0,0.0,0.0,6.5,0.0,39.9,2.4,38.7,3.6,0.0,0.0,0.0,0.0
2016-07-16,Meal 1,724.8,31.2,5.2,1.5,4.2,0.0,495.0,156.2,152.7,73.0,2.5,19.8,37.6,12.0,0.0,6.0,12.0
2016-07-16,Meal 2,1011.6,21.5,5.7,0.2,3.6,0.0,0.0,480.0,0.0,141.7,7.3,10.1,43.5,0.0,0.0,0.0,21.2
2016-07-16,Meal 3,1093.0,49.4,13.4,5.6,24.8,0.0,1188.0,384.8,366.6,105.6,12.4,94.4,52.2,61.8,42.8,16.6,32.8
2016-07-16,Meal 4,297.8,17.9,1.4,0.0,0.0,0.0,0.0,162.6,225.8,60.6,4.8,26.0,10.1,9.4,47.0,23.6,26.8
2016-07-17,Meal 1,636.6,30.8,5.4,1.8,5.0,0.0,594.0,187.2,183.2,50.8,0.0,9.6,39.5,14.4,0.0,7.2,14.4
2016-07-17,Meal 2,465.5,18.9,8.2,0.7,3.4,0.0,29.8,1170.9,146.9,49.1,2.0,2.9,23.2,4.6,0.0,16.2,0.0
2016-07-17,Meal 3,875.4,46.4,8.0,3.8,19.8,0.0,594.0,197.6,183.4,79.4,2.2,5.4,39.2,47.4,42.8,9.4,18.4
2016-07-17,Meal 4,400.6,49.4,5.4,0.0,0.0,0.2,11.3,120.9,43.6,92.5,1.3,13.7,4.2,1.2,31.6,1.9,16.0
2016-07-18,Meal 1,925.2,45.3,14.2,2.0,4.1,0.0,63.4,448.2,88.3,72.2,1.2,10.8,57.8,9.6,0.0,49.4,0.0
2016-07-18,Meal 2,758.5,36.1,11.1,2.5,14.9,0.0,37.4,1224.1,161.7,77.3,4.2,3.3,28.4,5.9,0.0,21.5,0.0
2016-07-18,Meal 3,2426.1,160.3,85.2,6.5,59.7,5.3,499.2,668.6,3987.8,148.5,12.6,42.4,106.6,50.8,136.4,50.1,79.0
2016-07-18,Meal 4,660.2,23.9,11.5,0.6,4.3,0.0,59.4,329.0,678.4,98.5,7.2,68.1,19.5,25.4,63.5,56.0,32.5
2016-07-19,Meal 1,463.3,18.3,3.7,1.4,2.3,0.0,214.6,75.1,324.0,50.6,2.4,9.7,24.3,5.2,0.0,4.4,20.6
2016-07-19,Meal 2,867.0,43.2,18.5,2.0,12.5,0.0,72.7,1013.7,298.7,91.1,6.3,18.4,29.1,19.8,30.9,42.7,15.4
2016-07-19,Meal 3,823.4,47.1,19.0,4.3,17.0,0.0,484.7,551.9,782.4,73.0,7.0,8.0,29.7,59.3,106.0,13.6,39.5
2016-07-19,Meal 4,357.8,26.0,0.4,0.6,3.8,0.0,0.0,45.2,170.0,21.2,0.7,9.1,9.3,3.0,0.0,14.0,0.0
2016-07-20,Meal 3,216.0,14.4,5.4,1.8,5.0,0.0,594.0,187.2,183.2,0.0,0.0,0.0,21.6,14.4,0.0,7.2,14.4
2016-07-21,Meal 1,939.2,42.9,6.1,5.4,11.7,0.0,396.0,512.4,770.2,57.3,5.2,12.5,81.9,9.6,0.0,22.5,20.3
2016-07-21,Meal 2,664.8,30.1,6.6,3.0,11.8,0.0,25.7,104.9,532.0,78.7,9.0,19.7,21.9,129.7,104.8,33.6,17.3
2016-07-21,Meal 3,1690.4,91.6,20.2,21.0,9.6,0.0,880.2,798.2,511.8,142.4,3.0,1.6,91.0,27.8,8.0,112.0,31.8
2016-07-21,Meal 4,677.4,28.6,13.6,0.8,5.8,0.0,61.4,520.6,1428.0,43.2,6.6,34.0,61.8,15.8,11.2,58.2,12.8
2016-07-22,Meal 1,800.4,40.4,5.4,5.1,11.5,0.0,396.0,295.0,242.1,54.5,2.1,10.3,56.9,9.6,0.0,9.2,13.2
2016-07-22,Meal 2,1487.2,84.6,15.2,6.6,41.6,0.0,0.0,1950.0,512.6,107.2,4.0,6.0,77.8,0.0,0.0,32.0,43.8
2016-07-22,Meal 3,1371.8,67.6,15.8,11.6,34.6,0.0,1188.0,407.6,1157.6,121.0,12.4,4.0,67.2,28.8,0.0,21.8,67.2
2016-07-22,Meal 4,204.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6,7.2,30.0,2.0,0.0,0.0,0.0,0.0
2016-07-23,Meal 1,758.7,32.0,2.1,5.2,8.8,0.0,0.0,178.8,329.6,73.4,5.4,11.4,46.0,0.0,0.0,6.4,13.5
2016-07-23,Meal 3,1057.8,58.5,9.6,5.0,37.0,0.0,0.0,49.6,1248.0,68.9,7.8,8.4,64.8,30.0,69.0,7.0,20.8
2016-07-23,Meal 4,815.0,38.7,13.9,1.4,4.1,0.0,80.7,266.7,854.2,78.7,6.2,55.4,40.5,22.8,23.9,54.7,11.7
2016-07-24,Meal 1,703.9,32.3,1.9,4.4,8.4,0.0,0.0,173.7,205.8,60.6,3.5,13.1,44.6,0.0,0.0,5.2,7.7
2016-07-24,Meal 2,245.2,9.3,1.2,1.4,4.1,0.0,0.0,113.5,375.8,21.3,3.3,4.6,18.2,0.0,0.0,7.7,9.0
2016-07-24,Meal 3,936.5,41.9,6.4,7.4,17.6,0.0,396.0,276.7,1178.0,90.0,12.7,11.0,50.1,29.5,84.6,24.1,42.6
2016-07-24,Meal 4,345.8,17.8,4.6,0.9,0.4,0.0,24.6,54.9,137.5,22.8,2.2,3.1,23.6,3.3,0.0,25.9,6.5
2016-07-25,Meal 1,133.7,4.7,1.0,0.0,0.0,0.0,0.0,25.7,0.0,19.3,2.1,7.1,2.6,0.0,0.0,0.0,0.0
2016-07-25,Meal 2,400.5,21.3,11.3,0.6,4.2,0.0,45.6,439.2,135.9,43.7,1.8,2.6,7.9,10.0,0.0,0.5,0.0
2016-07-25,Meal 3,371.7,20.6,4.2,2.8,5.6,0.0,330.0,274.0,101.8,12.4,1.9,9.4,35.5,14.9,11.9,4.6,9.3
2016-07-25,Meal 4,97.8,8.4,0.6,2.1,5.3,0.0,0.0,0.2,119.9,3.7,2.1,0.7,3.6,0.0,0.0,4.4,3.6
2016-07-26,Meal 1,625.8,27.9,1.9,4.5,8.4,0.0,0.0,174.4,223.0,55.6,3.7,6.0,40.0,0.0,0.0,5.4,8.5
2016-07-26,Meal 2,292.3,17.1,8.7,1.0,2.8,0.0,364.3,172.6,101.8,12.8,2.1,10.3,23.7,20.1,13.0,39.0,9.4
2016-07-26,Meal 3,4914.7,82.8,27.4,3.0,22.2,0.0,12.3,1224.9,495.8,541.0,16.6,47.1,117.8,0.0,0.0,0.0,1.2
2016-07-26,Meal 4,660.0,21.0,15.0,3.0,3.0,0.0,15.0,450.0,270.0,69.0,30.0,3.0,66.0,0.0,0.0,30.0,6.0
2016-07-27,Meal 1,1145.8,44.3,10.8,4.7,18.0,0.0,512.9,839.5,1295.3,102.2,8.4,4.8,79.3,14.5,2.0,39.3,23.4
2016-07-27,Meal 2,496.4,23.8,4.4,0.9,4.4,0.0,83.1,800.5,329.8,50.4,1.6,13.1,19.1,6.1,1.0,17.9,1.0
2016-07-27,Meal 3,1564.8,41.4,8.9,5.1,16.7,0.0,5.8,1268.0,740.0,190.9,12.3,12.0,100.0,16.5,21.4,13.2,23.5
2016-07-27,Meal 4,422.4,25.6,2.2,3.2,20.2,0.0,0.0,1.2,0.0,41.2,3.6,0.4,4.8,0.0,0.0,0.0,0.0
2016-07-28,Meal 1,1061.7,54.7,12.1,7.2,25.0,0.0,512.9,549.2,578.4,104.7,5.1,2.2,36.9,14.5,2.0,15.1,24.6
2016-07-28,Meal 2,1981.3,92.1,12.9,0.0,0.0,0.0,176.4,2685.6,178.8,154.4,11.2,21.9,81.5,11.4,26.1,14.0,20.0
2016-07-28,Meal 3,741.4,48.4,9.9,4.0,18.1,0.0,21.4,365.9,628.6,39.6,4.2,5.5,38.6,19.4,21.4,34.6,16.6
2016-07-29,Meal 2,122.1,1.3,0.6,0.0,0.0,0.0,0.0,202.7,448.4,2.7,2.1,1.8,23.7,0.0,0.0,12.1,4.4
2016-07-29,Meal 3,122.1,1.3,0.6,0.0,0.0,0.0,0.0,202.7,448.4,2.7,2.1,1.8,23.7,0.0,0.0,12.1,4.4
2016-07-29,Meal 4,1346.6,19.2,1.7,2.4,15.1,0.0,0.0,0.8,0.0,127.1,2.6,0.2,28.2,0.0,0.0,0.0,0.0
2016-07-30,Meal 1,516.4,19.7,10.8,1.5,4.2,0.0,495.0,561.4,1049.5,17.1,6.3,13.9,66.8,19.5,13.0,30.9,22.2
2016-07-30,Meal 2,1259.3,54.4,12.5,1.3,8.6,0.0,32.3,753.0,841.3,113.9,18.1,40.4,82.1,123.1,58.7,17.0,18.7
2016-07-30,Meal 3,1258.4,86.2,32.6,9.8,26.4,0.0,477.8,750.4,341.8,20.0,6.4,6.8,107.8,60.8,42.8,162.8,18.8
2016-07-30,Meal 4,118.4,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2016-07-31,Meal 1,846.6,40.1,9.8,1.8,2.8,0.0,48.2,469.1,448.4,48.3,4.2,21.7,74.5,13.9,13.0,61.0,5.8
2016-07-31,Meal 2,916.0,30.0,12.4,0.6,3.3,0.0,49.7,1360.0,352.2,124.9,7.0,12.2,34.3,40.9,42.8,23.8,3.2
2016-07-31,Meal 3,960.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.2,0.0,0.0,41.0,0.0,0.0,0.0,0.0
2016-07-31,Meal 4,1064.2,64.4,20.8,1.2,7.6,0.0,96.4,691.6,998.8,36.2,9.2,9.2,87.8,14.6,0.0,130.2,11.0
2016-08-01,Meal 1,646.5,26.3,0.6,0.0,0.0,0.0,0.0,202.7,448.4,56.3,2.1,16.2,45.2,0.0,0.0,12.1,4.4
2016-08-01,Meal 2,827.1,34.3,9.2,0.1,0.0,0.0,50.2,1008.1,393.2,85.5,5.0,23.7,41.8,18.5,104.2,44.7,9.5
2016-08-01,Meal 3,724.4,13.8,2.0,1.1,7.4,0.0,0.0,24.4,279.9,128.5,7.8,16.0,16.7,19.9,84.6,4.0,4.4
2016-08-01,Meal 4,606.6,16.2,2.4,0.0,0.0,0.0,0.0,810.6,1793.8,13.8,8.6,7.2,96.8,0.0,0.0,48.4,17.6
2016-08-02,Meal 1,590.4,23.1,1.3,1.2,7.9,0.0,0.0,202.7,563.8,53.3,3.3,12.6,43.0,0.0,1.7,13.9,8.9
2016-08-02,Meal 2,685.8,28.5,7.1,0.1,0.0,0.0,34.4,773.9,364.0,73.5,4.6,21.4,32.1,18.5,101.5,36.2,7.5
2016-08-02,Meal 3,649.0,21.6,6.2,2.1,10.5,0.0,372.0,185.6,112.1,78.9,5.3,4.1,31.7,25.3,23.0,5.5,26.1
2016-08-02,Meal 4,389.5,22.9,7.3,0.0,0.0,0.0,0.0,22.6,85.0,38.8,3.3,26.4,8.1,9.0,13.0,7.7,1.4
2016-08-03,Meal 3,743.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.6,0.0,0.0,35.2,0.0,0.0,0.0,0.0
2016-08-03,Meal 4,163.7,11.1,6.9,0.4,3.2,0.0,33.8,19.9,149.5,14.4,1.1,10.7,2.8,6.7,6.2,8.7,1.9
2016-08-04,Meal 1,648.3,33.8,5.2,2.7,12.1,0.0,495.0,156.0,268.1,50.6,1.2,10.8,37.3,12.0,1.7,7.8,16.5
2016-08-04,Meal 2,502.9,23.9,2.3,0.7,5.2,0.0,2.9,365.2,145.8,54.4,3.1,6.2,16.7,16.5,21.4,1.1,1.9
2016-08-04,Meal 3,2021.5,98.7,35.1,7.0,34.8,0.0,1007.5,1331.8,564.6,204.6,10.7,22.2,91.8,40.5,21.4,92.3,52.8
2016-08-04,Meal 4,221.7,23.0,0.0,0.0,0.0,0.0,0.0,91.5,289.0,36.8,0.0,15.3,9.2,5.1,0.0,23.8,4.0
2016-08-05,Meal 1,886.4,37.1,7.0,2.7,12.1,0.0,495.1,359.7,745.1,76.9,7.8,33.3,64.2,27.1,27.8,21.3,23.6
2016-08-05,Meal 2,459.2,20.2,1.8,1.8,3.0,0.0,12.0,210.2,60.0,53.1,4.0,1.4,15.0,0.0,4.0,18.0,16.2
2016-08-05,Meal 3,2039.0,71.0,22.0,3.0,22.2,0.0,3.4,918.2,379.2,276.0,15.0,44.8,63.8,3.6,0.0,81.4,29.4
2016-08-06,Meal 1,590.4,23.1,1.3,1.2,7.9,0.0,0.0,202.7,563.8,53.3,3.3,12.6,43.0,0.0,1.7,13.9,8.9
2016-08-06,Meal 2,552.0,21.9,2.4,0.0,0.0,0.0,34.4,623.1,247.7,60.6,3.1,12.3,25.9,18.3,27.0,9.5,5.8
2016-08-06,Meal 3,1006.7,31.1,13.7,0.7,7.1,0.0,50.3,839.1,534.4,142.5,7.2,48.7,37.3,13.1,1.4,31.7,15.5
2016-08-06,Meal 4,1147.2,33.2,3.8,4.2,25.2,0.0,0.0,2.0,35.8,142.1,6.3,25.6,9.8,2.0,14.0,4.0,2.0
2016-08-07,Meal 2,149.0,12.8,1.3,1.0,7.4,0.0,0.0,27.3,102.1,5.6,0.0,5.4,3.2,1.8,0.0,8.4,0.4
2016-08-07,Meal 3,721.1,23.6,2.9,3.8,4.3,0.0,9.0,615.2,536.9,58.5,5.3,9.4,65.3,0.0,3.0,26.0,19.8
2016-08-07,Meal 4,385.0,97.0,1.9,0.5,3.7,0.0,0.1,96.1,28.7,130.1,1.5,2.8,1.6,16.5,21.4,1.1,25.8
2016-08-08,Meal 1,558.7,11.9,1.0,2.2,1.1,0.0,0.0,216.8,792.2,70.3,7.5,13.1,39.1,0.0,0.0,15.3,20.6
2016-08-08,Meal 2,1292.9,51.1,12.1,7.8,23.5,0.0,299.6,1486.4,0.1,83.8,3.6,10.0,117.6,16.5,21.4,1.1,2.0
2016-08-08,Meal 3,920.4,52.4,15.0,0.6,4.4,0.0,22.0,1623.0,0.0,84.2,4.4,12.4,28.0,13.2,0.0,39.0,22.2
2016-08-09,Meal 1,542.7,17.7,0.6,0.0,0.0,0.0,0.0,202.7,448.4,53.5,2.1,11.4,41.6,0.0,0.0,12.1,4.4
2016-08-09,Meal 2,643.5,23.1,8.2,1.8,9.2,0.0,198.0,368.0,545.2,74.5,6.4,15.7,32.7,54.7,93.6,41.3,26.8
2016-08-09,Meal 3,1119.9,48.7,17.8,4.1,14.6,0.0,60.0,2362.0,52.4,94.2,7.2,24.5,75.4,25.4,20.3,85.1,29.1
2016-08-09,Meal 4,294.8,11.0,10.2,0.0,0.0,0.0,0.0,0.0,0.8,49.4,0.0,32.4,1.6,0.0,0.0,0.0,0.0
2016-08-10,Meal 1,706.3,19.3,0.6,0.0,0.0,0.0,0.0,202.7,448.4,87.5,2.1,11.4,44.8,0.0,0.0,12.1,4.4
2016-08-10,Meal 2,686.9,25.8,8.1,2.8,12.4,0.0,594.0,187.5,183.3,75.1,4.2,1.4,35.4,14.4,0.0,7.2,28.9
2016-08-10,Meal 3,600.4,28.7,9.9,1.6,9.1,0.0,232.1,581.7,611.6,37.8,3.5,3.8,46.5,9.1,0.0,46.6,9.6
2016-08-10,Meal 4,309.0,10.1,2.5,0.0,0.0,0.0,15.0,5.0,0.0,49.3,5.1,46.1,5.3,12.4,16.3,1.9,1.7
2016-08-11,Meal 3,668.9,11.6,2.2,1.2,5.1,0.0,0.0,30.2,141.9,87.4,5.8,6.0,49.1,30.0,9.0,3.0,3.2
2016-08-11,Meal 4,123.2,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,4.8,4.4,0.0,0.0,0.0,0.0
2016-08-12,Meal 1,708.4,40.9,6.1,4.2,13.5,0.0,528.0,166.8,282.9,50.1,2.1,5.5,37.6,12.8,0.0,10.8,16.6
2016-08-12,Meal 2,450.0,13.4,3.8,0.7,3.2,0.0,3.3,1485.4,167.6,55.9,2.3,3.3,23.8,0.0,0.0,0.0,0.0
2016-08-12,Meal 3,1248.0,58.9,19.6,2.9,16.0,0.0,396.0,585.3,122.4,123.8,9.8,27.7,50.5,69.6,18.0,78.8,28.9
2016-08-12,Meal 4,414.0,16.9,3.7,4.7,0.8,0.0,0.0,0.0,43.3,30.4,3.3,13.2,3.4,9.4,16.3,1.6,3.0
2016-08-13,Meal 1,786.2,43.7,9.6,2.6,10.9,0.0,594.0,287.4,183.3,55.6,0.0,13.2,43.4,14.4,0.0,24.2,14.7
2016-08-13,Meal 2,326.3,13.7,5.0,0.8,5.0,0.0,16.1,109.4,0.0,39.6,5.9,20.2,11.9,38.5,24.4,28.2,4.5
2016-08-13,Meal 3,3468.3,85.7,25.5,10.1,17.5,0.0,546.5,4299.6,1221.2,443.0,21.2,110.0,225.5,31.4,132.4,66.4,66.2
2016-08-13,Meal 4,433.3,14.4,5.3,0.9,1.4,0.0,24.3,487.9,145.7,49.3,2.0,2.9,25.5,2.9,0.0,21.4,0.0
2016-08-14,Meal 1,347.3,23.7,10.1,0.0,0.0,0.0,0.0,0.0,0.0,19.2,0.0,19.2,13.6,0.0,0.0,0.0,0.0
2016-08-14,Meal 2,1195.8,49.3,16.8,2.0,13.4,0.0,40.4,666.1,781.3,101.7,8.9,25.8,90.3,10.1,25.7,52.4,25.3
2016-08-14,Meal 3,1834.6,70.4,24.5,1.7,16.7,0.0,5.8,1019.7,1408.3,124.9,7.2,11.0,152.8,0.0,0.0,10.5,12.3
2016-08-14,Meal 4,682.4,155.6,2.8,7.6,9.4,0.0,0.0,212.2,261.6,196.0,2.8,1.4,9.6,0.0,0.0,2.8,39.2
2016-08-15,Meal 1,219.3,16.9,10.1,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,9.6,6.8,0.0,0.0,0.0,0.0
